98	|||||||||||||||||||||||||||||||||||||||||||||||| 48
100	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 63
102	||||||||||||||||||| 19
104	 0
106	||||| 5
108	||| 3
110	|||| 4
112	|| 2
114	|| 2
116	|| 2
118	||||| 5
120	|||| 4
122	 0
124	|||| 4
126	||| 3
128	||| 3
130	|| 2
132	 0
134	 0
136	 0
138	 0
140	 0
142	 0
144	 0
146	 0
peek: 90
mean 92.907341 	 var: 118.708450
0	 0
2	 0
4	 0
6	 0
8	 0
10	 0
12	 0
14	 0
16	 0
18	 0
20	 0
22	 0
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
54	 0
56	 0
58	 0
60	 0
62	 0
64	 0
66	 0
68	 0
70	 0
72	 0
74	 0
76	||| 3
78	|||||||||| 10
80	||||||||||||||||| 17
82	|||||||||||||||||||||||||||| 28
84	|||||||||||||||||||||||||||||||| 32
86	|||||||||||||||||||| 20
88	|||||||||||||||||||| 20
90	||||||||||||||||||||||||||||||||||||||||||| 43
92	 0
94	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 67
96	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 65
98	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 62
100	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 93
102	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 98
104	|||||||||||||||||||||||||||||||||| 34
106	||||||||| 9
108	|||| 4
110	|||| 4
112	 0
114	|| 2
116	||| 3
118	|||||| 6
120	|||| 4
122	|| 2
124	||| 3
126	||||| 5
128	 0
130	|||||| 6
132	|| 2
134	| 1
136	| 1
138	| 1
140	 0
142	 0
144	 0
146	 0
peek: 98
mean 97.464203 	 var: 102.380692
0	 0
2	 0
4	 0
6	 0
8	 0
10	 0
12	 0
14	 0
16	 0
18	 0
20	 0
22	 0
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
54	 0
56	 0
58	 0
60	 0
62	 0
64	 0
66	 0
68	 0
70	 0
72	 0
74	 0
76	||| 3
78	|||||||||| 10
80	||||||||||||||||| 17
82	|||||||||||||||||||||||||||| 28
84	|||||||||||||||||||||||||||||||| 32
86	|||||||||||||||||||| 20
88	|||||||||||||||||||| 20
90	||||||||||||||||||||||||||||||||||||||||||| 43
92	 0
94	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 67
96	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 65
98	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 62
100	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 93
102	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 98
104	|||||||||||||||||||||||||||||||||| 34
106	||||||||| 9
108	|||| 4
110	|||| 4
112	 0
114	|| 2
116	||| 3
118	|||||| 6
120	|||| 4
122	|| 2
124	||| 3
126	||||| 5
128	 0
130	|||||| 6
132	|| 2
134	| 1
136	| 1
138	| 1
140	 0
142	 0
144	 0
146	 0
peek: 98
mean 97.464203 	 var: 102.380692
0	 0
2	 0
4	 0
6	 0
8	 0
10	 0
12	 0
14	 0
16	 0
18	 0
20	 0
22	 0
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
54	 0
56	 0
58	 0
60	 0
62	 0
64	 0
66	 0
68	 0
70	 0
72	 0
74	 0
76	 0
78	 0
80	 0
82	||| 3
84	||||||||||| 11
86	||||||||||||||| 15
88	||||||||||| 11
90	||||||||||||||||||||||||||||||||||| 35
92	|||||||||||||||||||||||||||||||||||||||| 40
94	||||||||||||||||||||||||||||||||||||| 37
96	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 83
98	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 103
100	 0
102	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 70
104	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 60
106	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 84
108	||||||||||||||||||||||||||||||| 31
110	|||||| 6
112	||||| 5
114	||||||||| 9
116	||||||| 7
118	 0
120	||| 3
122	||| 3
124	|||| 4
126	|||||| 6
128	|||| 4
130	 0
132	||||| 5
134	|||||| 6
136	|||| 4
138	||| 3
140	| 1
142	 0
144	| 1
146	 0
peek: 103
mean 101.748383 	 var: 105.266510
0	 0
2	 0
4	 0
6	 0
8	 0
10	 0
12	 0
14	 0
16	 0
18	 0
20	 0
22	 0
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
54	 0
56	 0
58	 0
60	 0
62	 0
64	 0
66	 0
68	 0
70	 0
72	 0
74	 0
76	 0
78	 0
80	 0
82	||| 3
84	||||||||||| 11
86	||||||||||||||| 15
88	||||||||||| 11
90	||||||||||||||||||||||||||||||||||| 35
92	|||||||||||||||||||||||||||||||||||||||| 40
94	||||||||||||||||||||||||||||||||||||| 37
96	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 83
98	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 103
100	 0
102	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 70
104	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 60
106	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 84
108	||||||||||||||||||||||||||||||| 31
110	|||||| 6
112	||||| 5
114	||||||||| 9
116	||||||| 7
118	 0
120	||| 3
122	||| 3
124	|||| 4
126	|||||| 6
128	|||| 4
130	 0
132	||||| 5
134	|||||| 6
136	|||| 4
138	||| 3
140	| 1
142	 0
144	| 1
146	 0
peek: 103
mean 101.748383 	 var: 105.266510
0	 0
2	 0
4	 0
6	 0
8	 0
10	 0
12	 0
14	 0
16	 0
18	 0
20	 0
22	 0
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
54	 0
56	 0
58	 0
60	 0
62	 0
64	 0
66	 0
68	 0
70	 0
72	 0
74	 0
76	 0
78	 0
80	 0
82	 0
84	 0
86	| 1
88	|||||||||| 10
90	|||||| 6
92	||||||| 7
94	||||||||||||||||||||||||||||||||||||||||| 41
96	 0
98	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 76
100	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 61
102	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 83
104	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 110
106	||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 57
108	|||||||||||||||||||||||||||||||||||||||||||| 44
110	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 60
112	|||||||||||||||||| 18
114	 0
116	|||||| 6
118	||||| 5
120	|||||| 6
122	||||||| 7
124	||||||| 7
126	 0
128	||||| 5
130	||||||| 7
132	|||||| 6
134	||||| 5
136	||| 3
138	 0
140	|||| 4
142	|||| 4
144	|| 2
146	| 1
peek: 110
mean 105.886864 	 var: 104.305138
0	 0
2	 0
4	 0
6	 0
8	 0
10	 0
12	 0
14	 0
16	 0
18	 0
20	 0
22	 0
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
54	 0
56	 0
58	 0
60	 0
62	 0
64	 0
66	 0
68	 0
70	 0
72	 0
74	 0
76	 0
78	 0
80	 0
82	 0
84	 0
86	| 1
88	|||||||||| 10
90	|||||| 6
92	||||||| 7
94	||||||||||||||||||||||||||||||||||||||||| 41
96	 0
98	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 76
100	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 61
102	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 83
104	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 110
106	||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 57
108	|||||||||||||||||||||||||||||||||||||||||||| 44
110	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 60
112	|||||||||||||||||| 18
114	 0
116	|||||| 6
118	||||| 5
120	|||||| 6
122	||||||| 7
124	||||||| 7
126	 0
128	||||| 5
130	||||||| 7
132	|||||| 6
134	||||| 5
136	||| 3
138	 0
140	|||| 4
142	|||| 4
144	|| 2
146	| 1
peek: 110
mean 105.886864 	 var: 104.305138
0	 0
2	 0
4	 0
6	 0
8	 0
10	 0
12	 0
14	 0
16	 0
18	 0
20	 0
22	 0
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
54	 0
56	 0
58	 0
60	 0
62	 0
64	 0
66	 0
68	 0
70	 0
72	 0
74	 0
76	 0
78	 0
80	 0
82	 0
84	 0
86	| 1
88	|||||||||| 10
90	|||||| 6
92	||||||| 7
94	||||||||||||||||||||||||||||||||||||||||| 41
96	 0
98	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 76
100	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 61
102	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 83
104	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 110
106	||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 57
108	|||||||||||||||||||||||||||||||||||||||||||| 44
110	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 60
112	|||||||||||||||||| 18
114	 0
116	|||||| 6
118	||||| 5
120	|||||| 6
122	||||||| 7
124	||||||| 7
126	 0
128	||||| 5
130	||||||| 7
132	|||||| 6
134	||||| 5
136	||| 3
138	 0
140	|||| 4
142	|||| 4
144	|| 2
146	| 1
peek: 110
mean 105.886864 	 var: 104.305138
0	 0
2	 0
4	 0
6	 0
8	 0
10	 0
12	 0
14	 0
16	 0
18	 0
20	 0
22	 0
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
54	 0
56	 0
58	 0
60	 0
62	 0
64	 0
66	 0
68	 0
70	 0
72	 0
74	 0
76	 0
78	 0
80	 0
82	 0
84	|| 2
86	|||||||| 8
88	||||||| 7
90	|||||||||||||||||||||||||||||||||| 34
92	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 93
94	 0
96	||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 65
98	||||||||||||||||||||||||||||||||||||||||||||||||||||| 53
100	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 80
102	|||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||| 80
104	||||||||||||||||||||||||||||||||||||||||||||||||||| 51
106	||||||||||||||||||||||||||||||||||||||||| 41
108	|||||||||||||||||||||||||||||||||||||||||| 42
110	 0
112	|||||||||||||| 14
114	||||| 5
116	|||||| 6
118	||||||||| 9
120	|||||||| 8
122	 0
124	||||| 5
126	||||| 5
128	||||||| 7
130	|||| 4
132	|| 2
134	 0
136	 0
138	| 1
140	 0
142	 0
144	 0
146	 0
peek: 93
mean 101.699028 	 var: 85.534607
0	 0
2	 0
4	 0
6	 0
8	 0
10	 0
12	 0
14	 0
16	 0
18	 0
20	 0
22	 0
24	 0
26	 0
28	 0
30	 0
32	 0
34	 0
36	 0
38	 0
40	 0
42	 0
44	 0
46	 0
48	 0
50	 0
52	 0
